time;h0;h25;h50;h75;h99
2013-11-06T15:30:00;2.414814565722671;2.584752365982309;2.6296480899589385;2.6222243256162328;2.6131428855184953
2013-11-06T15:40:00;2.3492315519647704;2.620643324239732;2.7391015503771783;2.778427513369461;2.7877033799892073
2013-11-06T15:50:00;2.2657694675916265;2.6333429259624452;2.8291609962375297;2.918165039682752;2.940391687195564
2013-11-06T16:00:00;2.1650635094610964;2.6277738797286423;2.8980439134909615;3.032006344954401;3.0723773705234367
2013-11-06T16:10:00;2.0478801107224816;2.602521963100483;2.9433750968957413;3.1243203883064914;3.178356611211836
2013-11-06T16:20:00;1.9151111077974448;2.5550629408235697;2.9676493079431765;3.1938384400028013;3.263765215020137
2013-11-06T16:30:00;1.767766952966372;2.491762097721764;2.9692331634103137;3.2359354525922233;3.32013036513699
2013-11-06T16:40:00;1.6069690242163484;2.4060640913257623;2.946954525191215;3.2577382969352233;3.3547108642871764
2013-11-06T16:50:00;1.4339410908776191;2.304248035522165;2.9039486231067206;3.250220814637916;3.3626881923224685
2013-11-06T17:00:00;1.2500000000000004;2.184165030952481;2.8381154404862765;3.221826627160084;3.3428500934429874
2013-11-06T17:10:00;1.0565456543517535;2.0472840658066227;2.7493939544479056;3.1663873457805716;3.3024266337514283
2013-11-06T17:20:00;0.8550503583141729;1.8950109466462735;2.643126294327772;3.087527136904307;3.2312301865662474
2013-11-06T17:30:00;0.6470476127563075;1.7288670698756239;2.5122230846457674;2.98657931854334;3.13986433926469
2013-11-06T17:40:00;0.4341204441673275;1.547985813705012;2.3663710839133767;2.8596602959267976;3.022631974101361
2013-11-06T17:50:00;0.21788935686915173;1.3576185105309;2.200007162198611;2.7152413126067625;2.881809314417658
2013-11-06T18:00:00;2.1431318985078682e-15;1.1547046294507302;2.0170958344215655;2.545985851511778;2.7213951941017593
2013-11-06T18:10:00;-0.21788935686913863;0.9442358809049083;1.8208023797367043;2.360425124968602;2.5372944674912747
2013-11-06T18:20:00;-0.43412044416732326;0.7268764573512599;1.607205517818017;2.1555158482645904;2.3366455196496574
2013-11-06T18:30:00;-0.6470476127562947;0.5021931537942548;1.3854268077399021;1.933828529187425;2.1159462790139107
2013-11-06T18:40:00;-0.8550503583141689;0.27649784213740525;1.149221771958801;1.6991919079339137;1.881068174660228
2013-11-06T18:50:00;-1.0565456543517495;0.04547840368557046;0.9074097099963006;1.44907272113219;1.6301628499105836
2013-11-06T19:00:00;-1.249999999999997;-0.18278601239779338;0.6567017127939222;1.1906242262679445;1.3680458013992884
2013-11-06T19:10:00;-1.4339410908776156;-0.4122164993216526;0.40160535485393284;0.9207383432075767;1.0954916835660249
2013-11-06T19:20:00;-1.606969024216345;-0.6368134100069966;0.14420591513570127;0.6456429919482041;0.8129738978117926
2013-11-06T19:30:00;-1.7677669529663689;-0.8573007004739331;-0.1161104806404606;0.36453441619952814;0.5274224845520058
2013-11-06T19:40:00;-1.915111107797442;-1.0712893281444913;-0.3731366283259979;0.0809614455390581;0.2338971289982341
2013-11-06T19:50:00;-2.0478801107224793;-1.2766769336588408;-0.6298380933830972;-0.20270727864352558;-0.05762805795372306
2013-11-06T20:00:00;-2.165063509461094;-1.4730188670622315;-0.8794403308079085;-0.48605620317142834;-0.3513880644487067
2013-11-06T20:10:00;-2.2657694675916247;-1.657207148658519;-1.1243170455904725;-0.7640797188828824;-0.6416095240615749
2013-11-06T20:20:00;-2.349231551964769;-1.8301139497430485;-1.3590821801828983;-1.0380167108693608;-0.9256334573664174
2013-11-06T20:30:00;-2.4148145657226703;-1.9874262566129925;-1.5844772921679866;-1.3024085197650952;-1.2059851964690502
2013-11-06T20:40:00;-2.462019382530519;-2.131373765384765;-1.7976409446302506;-1.5582778296721154;-1.4724800960824616
2013-11-06T20:50:00;-2.4904867452293638;-2.2574989902298634;-1.9964406410815518;-1.80145806370047;-1.7324364818069793
2013-11-06T21:00:00;-2.5;-2.367783395435915;-2.1813315927313064;-2.030863554765156;-1.9760258686530603
2013-11-06T21:10:00;-2.490486745229364;-2.458915061759513;-2.348194139335198;-2.2458143770879655;-2.2052953872445036
2013-11-06T21:20:00;-2.4620193825305217;-2.5323333089302973;-2.4983578367143675;-2.442162483307326;-2.419469260494758
2013-11-06T21:30:00;-2.4148145657226716;-2.585618021957453;-2.62868860565652;-2.6212548746915894;-2.6121879487539656
2013-11-06T21:40:00;-2.3492315519647704;-2.6198759207589633;-2.7397029508242237;-2.779771217361749;-2.7880734324183822
2013-11-06T21:50:00;-2.2657694675916265;-2.6338367216724095;-2.828972887298029;-2.916984457534292;-2.940470392638876
2013-11-06T22:00:00;-2.1650635094610964;-2.6276967385968764;-2.897948573097994;-3.032553059317252;-3.072062341062493
2013-11-06T22:10:00;-2.0478801107224816;-2.6022047927787373;-2.943491736989013;-3.12464767882353;-3.178910767980726
2013-11-06T22:20:00;-1.915111107797445;-2.555536589867616;-2.9677713716622574;-3.1927145421982988;-3.2629104650516885
2013-11-06T22:30:00;-1.767766952966372;-2.491475821912455;-2.968822348854565;-3.237531728497144;-3.3211265578212004
2013-11-06T22:40:00;-1.6069690242163488;-2.4059440132772782;-2.947413845371999;-3.256112826744455;-3.3539642888812713
2013-11-06T22:50:00;-1.4339410908776193;-2.3047362524666966;-2.903886611755783;-3.2514661337868804;-3.362902001303416
2013-11-06T23:00:00;-1.2500000000000009;-2.183569598592892;-2.83737900332549;-3.2212889966936613;-3.3431322991469896
2013-11-06T23:10:00;-1.0565456543517537;-2.047652933215014;-2.7510474286132895;-3.166029206668848;-3.301906939064546
2013-11-06T23:20:00;-0.8550503583141732;-1.8951264799484564;-2.6408622972499125;-3.088731493165721;-3.231746533206362
2013-11-06T23:30:00;-0.6470476127563078;-1.7282001572913983;-2.514443009498664;-2.9848767676692285;-3.13945742188956
2013-11-06T23:40:00;-0.43412044416732776;-1.549058164222605;-2.364930710919015;-2.861337795684258;-3.0229501815121997
2013-11-06T23:50:00;-0.21788935686915203;-1.3564413218806142;-2.2001711026851605;-2.714046180363239;-2.8815083002479986
